"REF_DATE","GEO","DGUID","Correctional services","Visible minority group","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435342","2.1.1.1","83891","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Total, visible minority group","Males","Number","223","units","0","v1331435343","2.1.1.2","71984","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Total, visible minority group","Females","Number","223","units","0","v1331435344","2.1.1.3","11907","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435345","2.1.1.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Black","Total, sex","Number","223","units","0","v1331435346","2.1.2.1","9717","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Black","Males","Number","223","units","0","v1331435347","2.1.2.2","9028","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Black","Females","Number","223","units","0","v1331435348","2.1.2.3","689","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Black","Sex unknown","Number","223","units","0","v1331435349","2.1.2.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","South Asian","Total, sex","Number","223","units","0","v1331435350","2.1.3.1","2774","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","South Asian","Males","Number","223","units","0","v1331435351","2.1.3.2","2648","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","South Asian","Females","Number","223","units","0","v1331435352","2.1.3.3","126","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","South Asian","Sex unknown","Number","223","units","0","v1331435353","2.1.3.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Arab","Total, sex","Number","223","units","0","v1331435374","2.1.9.1","1907","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Arab","Males","Number","223","units","0","v1331435375","2.1.9.2","1820","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Arab","Females","Number","223","units","0","v1331435376","2.1.9.3","87","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Arab","Sex unknown","Number","223","units","0","v1331435377","2.1.9.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435354","2.1.4.1","1517","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435355","2.1.4.2","1407","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435356","2.1.4.3","110","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435357","2.1.4.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Latin American","Total, sex","Number","223","units","0","v1331435358","2.1.5.1","1119","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Latin American","Males","Number","223","units","0","v1331435359","2.1.5.2","1026","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Latin American","Females","Number","223","units","0","v1331435360","2.1.5.3","93","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Latin American","Sex unknown","Number","223","units","0","v1331435361","2.1.5.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435362","2.1.6.1","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Other visible minority group","Males","Number","223","units","0","v1331435363","2.1.6.2","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Other visible minority group","Females","Number","223","units","0","v1331435364","2.1.6.3","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435365","2.1.6.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435366","2.1.7.1","56474","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Not a visible minority ","Males","Number","223","units","0","v1331435367","2.1.7.2","47215","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Not a visible minority ","Females","Number","223","units","0","v1331435368","2.1.7.3","9259","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435369","2.1.7.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435370","2.1.8.1","10383","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435371","2.1.8.2","8840","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435372","2.1.8.3","1543","","","","0"
"2021/2022","Ontario","2016A000235","Total correctional services admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435373","2.1.8.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435378","2.2.1.1","55672","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Total, visible minority group","Males","Number","223","units","0","v1331435379","2.2.1.2","48593","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Total, visible minority group","Females","Number","223","units","0","v1331435380","2.2.1.3","7079","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435381","2.2.1.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Black","Total, sex","Number","223","units","0","v1331435382","2.2.2.1","7505","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Black","Males","Number","223","units","0","v1331435383","2.2.2.2","7035","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Black","Females","Number","223","units","0","v1331435384","2.2.2.3","470","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Black","Sex unknown","Number","223","units","0","v1331435385","2.2.2.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","South Asian","Total, sex","Number","223","units","0","v1331435386","2.2.3.1","1603","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","South Asian","Males","Number","223","units","0","v1331435387","2.2.3.2","1543","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","South Asian","Females","Number","223","units","0","v1331435388","2.2.3.3","60","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","South Asian","Sex unknown","Number","223","units","0","v1331435389","2.2.3.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Arab","Total, sex","Number","223","units","0","v1331435410","2.2.9.1","1294","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Arab","Males","Number","223","units","0","v1331435411","2.2.9.2","1238","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Arab","Females","Number","223","units","0","v1331435412","2.2.9.3","56","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Arab","Sex unknown","Number","223","units","0","v1331435413","2.2.9.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435390","2.2.4.1","1035","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435391","2.2.4.2","972","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435392","2.2.4.3","63","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435393","2.2.4.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Latin American","Total, sex","Number","223","units","0","v1331435394","2.2.5.1","723","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Latin American","Males","Number","223","units","0","v1331435395","2.2.5.2","668","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Latin American","Females","Number","223","units","0","v1331435396","2.2.5.3","55","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Latin American","Sex unknown","Number","223","units","0","v1331435397","2.2.5.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435398","2.2.6.1","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Other visible minority group","Males","Number","223","units","0","v1331435399","2.2.6.2","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Other visible minority group","Females","Number","223","units","0","v1331435400","2.2.6.3","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435401","2.2.6.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435402","2.2.7.1","37162","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Not a visible minority ","Males","Number","223","units","0","v1331435403","2.2.7.2","31570","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Not a visible minority ","Females","Number","223","units","0","v1331435404","2.2.7.3","5592","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435405","2.2.7.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435406","2.2.8.1","6350","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435407","2.2.8.2","5567","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435408","2.2.8.3","783","","","","0"
"2021/2022","Ontario","2016A000235","Total custodial admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435409","2.2.8.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435414","2.3.1.1","28219","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Total, visible minority group","Males","Number","223","units","0","v1331435415","2.3.1.2","23391","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Total, visible minority group","Females","Number","223","units","0","v1331435416","2.3.1.3","4828","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435417","2.3.1.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Black","Total, sex","Number","223","units","0","v1331435418","2.3.2.1","2212","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Black","Males","Number","223","units","0","v1331435419","2.3.2.2","1993","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Black","Females","Number","223","units","0","v1331435420","2.3.2.3","219","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Black","Sex unknown","Number","223","units","0","v1331435421","2.3.2.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","South Asian","Total, sex","Number","223","units","0","v1331435422","2.3.3.1","1171","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","South Asian","Males","Number","223","units","0","v1331435423","2.3.3.2","1105","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","South Asian","Females","Number","223","units","0","v1331435424","2.3.3.3","66","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","South Asian","Sex unknown","Number","223","units","0","v1331435425","2.3.3.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Arab","Total, sex","Number","223","units","0","v1331435446","2.3.9.1","613","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Arab","Males","Number","223","units","0","v1331435447","2.3.9.2","582","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Arab","Females","Number","223","units","0","v1331435448","2.3.9.3","31","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Arab","Sex unknown","Number","223","units","0","v1331435449","2.3.9.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435426","2.3.4.1","482","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435427","2.3.4.2","435","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435428","2.3.4.3","47","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435429","2.3.4.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Latin American","Total, sex","Number","223","units","0","v1331435430","2.3.5.1","396","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Latin American","Males","Number","223","units","0","v1331435431","2.3.5.2","358","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Latin American","Females","Number","223","units","0","v1331435432","2.3.5.3","38","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Latin American","Sex unknown","Number","223","units","0","v1331435433","2.3.5.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435434","2.3.6.1","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Other visible minority group","Males","Number","223","units","0","v1331435435","2.3.6.2","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Other visible minority group","Females","Number","223","units","0","v1331435436","2.3.6.3","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435437","2.3.6.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435438","2.3.7.1","19312","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Not a visible minority ","Males","Number","223","units","0","v1331435439","2.3.7.2","15645","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Not a visible minority ","Females","Number","223","units","0","v1331435440","2.3.7.3","3667","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435441","2.3.7.4","0","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435442","2.3.8.1","4033","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435443","2.3.8.2","3273","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435444","2.3.8.3","760","","","","0"
"2021/2022","Ontario","2016A000235","Total community admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435445","2.3.8.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435450","3.1.1.1","40371","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Total, visible minority group","Males","Number","223","units","0","v1331435451","3.1.1.2","32573","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Total, visible minority group","Females","Number","223","units","0","v1331435452","3.1.1.3","7790","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435453","3.1.1.4","8","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Black","Total, sex","Number","223","units","0","v1331435454","3.1.2.1","1833","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Black","Males","Number","223","units","0","v1331435455","3.1.2.2","1692","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Black","Females","Number","223","units","0","v1331435456","3.1.2.3","141","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Black","Sex unknown","Number","223","units","0","v1331435457","3.1.2.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","South Asian","Total, sex","Number","223","units","0","v1331435458","3.1.3.1","898","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","South Asian","Males","Number","223","units","0","v1331435459","3.1.3.2","841","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","South Asian","Females","Number","223","units","0","v1331435460","3.1.3.3","57","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","South Asian","Sex unknown","Number","223","units","0","v1331435461","3.1.3.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Arab","Total, sex","Number","223","units","0","v1331435482","3.1.9.1","371","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Arab","Males","Number","223","units","0","v1331435483","3.1.9.2","346","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Arab","Females","Number","223","units","0","v1331435484","3.1.9.3","25","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Arab","Sex unknown","Number","223","units","0","v1331435485","3.1.9.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435462","3.1.4.1","578","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435463","3.1.4.2","468","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435464","3.1.4.3","110","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435465","3.1.4.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Latin American","Total, sex","Number","223","units","0","v1331435466","3.1.5.1","328","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Latin American","Males","Number","223","units","0","v1331435467","3.1.5.2","283","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Latin American","Females","Number","223","units","0","v1331435468","3.1.5.3","45","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Latin American","Sex unknown","Number","223","units","0","v1331435469","3.1.5.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435470","3.1.6.1","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Other visible minority group","Males","Number","223","units","0","v1331435471","3.1.6.2","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Other visible minority group","Females","Number","223","units","0","v1331435472","3.1.6.3","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435473","3.1.6.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435474","3.1.7.1","34316","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Not a visible minority ","Males","Number","223","units","0","v1331435475","3.1.7.2","27440","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Not a visible minority ","Females","Number","223","units","0","v1331435476","3.1.7.3","6871","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435477","3.1.7.4","5","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435478","3.1.8.1","2047","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435479","3.1.8.2","1503","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435480","3.1.8.3","541","","","","0"
"2021/2022","Alberta","2016A000248","Total correctional services admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435481","3.1.8.4","3","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435486","3.2.1.1","22424","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Total, visible minority group","Males","Number","223","units","0","v1331435487","3.2.1.2","18790","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Total, visible minority group","Females","Number","223","units","0","v1331435488","3.2.1.3","3632","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435489","3.2.1.4","2","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Black","Total, sex","Number","223","units","0","v1331435490","3.2.2.1","1067","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Black","Males","Number","223","units","0","v1331435491","3.2.2.2","1002","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Black","Females","Number","223","units","0","v1331435492","3.2.2.3","65","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Black","Sex unknown","Number","223","units","0","v1331435493","3.2.2.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","South Asian","Total, sex","Number","223","units","0","v1331435494","3.2.3.1","379","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","South Asian","Males","Number","223","units","0","v1331435495","3.2.3.2","367","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","South Asian","Females","Number","223","units","0","v1331435496","3.2.3.3","12","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","South Asian","Sex unknown","Number","223","units","0","v1331435497","3.2.3.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Arab","Total, sex","Number","223","units","0","v1331435518","3.2.9.1","169","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Arab","Males","Number","223","units","0","v1331435519","3.2.9.2","153","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Arab","Females","Number","223","units","0","v1331435520","3.2.9.3","16","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Arab","Sex unknown","Number","223","units","0","v1331435521","3.2.9.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435498","3.2.4.1","223","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435499","3.2.4.2","188","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435500","3.2.4.3","35","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435501","3.2.4.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Latin American","Total, sex","Number","223","units","0","v1331435502","3.2.5.1","148","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Latin American","Males","Number","223","units","0","v1331435503","3.2.5.2","132","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Latin American","Females","Number","223","units","0","v1331435504","3.2.5.3","16","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Latin American","Sex unknown","Number","223","units","0","v1331435505","3.2.5.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435506","3.2.6.1","0","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Other visible minority group","Males","Number","223","units","0","v1331435507","3.2.6.2","0","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Other visible minority group","Females","Number","223","units","0","v1331435508","3.2.6.3","0","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435509","3.2.6.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435510","3.2.7.1","19696","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Not a visible minority ","Males","Number","223","units","0","v1331435511","3.2.7.2","16369","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Not a visible minority ","Females","Number","223","units","0","v1331435512","3.2.7.3","3325","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435513","3.2.7.4","2","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435514","3.2.8.1","742","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435515","3.2.8.2","579","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435516","3.2.8.3","163","","","","0"
"2021/2022","Alberta","2016A000248","Total custodial admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435517","3.2.8.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435522","3.3.1.1","17947","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Total, visible minority group","Males","Number","223","units","0","v1331435523","3.3.1.2","13783","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Total, visible minority group","Females","Number","223","units","0","v1331435524","3.3.1.3","4158","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435525","3.3.1.4","6","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Black","Total, sex","Number","223","units","0","v1331435526","3.3.2.1","766","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Black","Males","Number","223","units","0","v1331435527","3.3.2.2","690","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Black","Females","Number","223","units","0","v1331435528","3.3.2.3","76","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Black","Sex unknown","Number","223","units","0","v1331435529","3.3.2.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","South Asian","Total, sex","Number","223","units","0","v1331435530","3.3.3.1","519","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","South Asian","Males","Number","223","units","0","v1331435531","3.3.3.2","474","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","South Asian","Females","Number","223","units","0","v1331435532","3.3.3.3","45","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","South Asian","Sex unknown","Number","223","units","0","v1331435533","3.3.3.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Arab","Total, sex","Number","223","units","0","v1331435554","3.3.9.1","202","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Arab","Males","Number","223","units","0","v1331435555","3.3.9.2","193","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Arab","Females","Number","223","units","0","v1331435556","3.3.9.3","9","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","Arab","Sex unknown","Number","223","units","0","v1331435557","3.3.9.4","0","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435534","3.3.4.1","355","","","","0"
"2021/2022","Alberta","2016A000248","Total community admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435535","3.3.4.2","280","","","","0"
